id,collected_at,rate_date,series_key,series_label,rate,source
773,2026-06-13T20:30:40.327803,2025-06-30,gov_bond_5y,Statsobligation 5 år,1.944,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
20,2026-06-13T20:30:40.040551,2025-06-30,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
269,2026-06-13T20:17:19.715002,2025-06-27,gov_bond_2y,Statsobligation 2 år,1.702,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
772,2026-06-13T20:30:40.326654,2025-06-27,gov_bond_5y,Statsobligation 5 år,1.936,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
19,2026-06-13T20:30:40.039379,2025-06-27,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
268,2026-06-13T20:17:19.713811,2025-06-26,gov_bond_2y,Statsobligation 2 år,1.758,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
771,2026-06-13T20:30:40.325531,2025-06-26,gov_bond_5y,Statsobligation 5 år,1.975,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
18,2026-06-13T20:30:40.038192,2025-06-26,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
267,2026-06-13T20:17:19.712575,2025-06-25,gov_bond_2y,Statsobligation 2 år,1.785,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
770,2026-06-13T20:30:40.324401,2025-06-25,gov_bond_5y,Statsobligation 5 år,2.007,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
17,2026-06-13T20:30:40.037016,2025-06-25,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
266,2026-06-13T20:17:19.711267,2025-06-24,gov_bond_2y,Statsobligation 2 år,1.774,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
769,2026-06-13T20:30:40.323226,2025-06-24,gov_bond_5y,Statsobligation 5 år,1.993,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
16,2026-06-13T20:30:40.035748,2025-06-24,policy_rate,Riksbankens styrränta,2.25,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
265,2026-06-13T20:17:19.710028,2025-06-23,gov_bond_2y,Statsobligation 2 år,1.8,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
768,2026-06-13T20:30:40.321882,2025-06-23,gov_bond_5y,Statsobligation 5 år,1.998,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
15,2026-06-13T20:30:40.034556,2025-06-23,policy_rate,Riksbankens styrränta,2.25,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
264,2026-06-13T20:17:19.708821,2025-06-19,gov_bond_2y,Statsobligation 2 år,1.808,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
767,2026-06-13T20:30:40.320788,2025-06-19,gov_bond_5y,Statsobligation 5 år,2.024,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
14,2026-06-13T20:30:40.033300,2025-06-19,policy_rate,Riksbankens styrränta,2.25,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
263,2026-06-13T20:17:19.707662,2025-06-18,gov_bond_2y,Statsobligation 2 år,1.803,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
766,2026-06-13T20:30:40.319685,2025-06-18,gov_bond_5y,Statsobligation 5 år,1.998,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
13,2026-06-13T20:30:40.032101,2025-06-18,policy_rate,Riksbankens styrränta,2.25,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
262,2026-06-13T20:17:19.706513,2025-06-17,gov_bond_2y,Statsobligation 2 år,1.879,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
765,2026-06-13T20:30:40.318562,2025-06-17,gov_bond_5y,Statsobligation 5 år,2.095,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
12,2026-06-13T20:30:40.030943,2025-06-17,policy_rate,Riksbankens styrränta,2.25,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
261,2026-06-13T20:17:19.705291,2025-06-16,gov_bond_2y,Statsobligation 2 år,1.864,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
764,2026-06-13T20:30:40.317283,2025-06-16,gov_bond_5y,Statsobligation 5 år,2.062,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
11,2026-06-13T20:30:40.029680,2025-06-16,policy_rate,Riksbankens styrränta,2.25,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
260,2026-06-13T20:17:19.704088,2025-06-13,gov_bond_2y,Statsobligation 2 år,1.854,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
763,2026-06-13T20:30:40.316150,2025-06-13,gov_bond_5y,Statsobligation 5 år,2.028,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
10,2026-06-13T20:30:40.027926,2025-06-13,policy_rate,Riksbankens styrränta,2.25,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
